Country,Month,Total,N_Languages,Max_N,Variance,Skewness,Kurtosis
BHR,2019-12,28850,2,26600,15709687.01010101,6.453373764959752,39.76841804342394
BHR,2020-01,29291,2,26500,16330992.821705429,6.279040398945942,37.61622399965039
BHR,2020-02,30637,2,28555,18099043.42222223,6.4610277383003245,39.83614566578995
BHR,2020-03,33702,2,31489,23027296.61129568,6.307547144180383,37.863964264765855
FSM,2018-07,9014,4,4500,800272.0952380951,4.290268121395176,16.599546277234992
FSM,2018-08,9023,3,4513,659630.0337254902,4.7951498065390785,21.277424143196697
FSM,2018-09,13193,4,6847,1310997.681077694,5.154033621478291,24.981206020088052
FSM,2018-10,21013,4,10856,2871609.652529762,5.521249191468795,29.081831843167393
FSM,2018-11,24526,4,12690,4472955.455513785,5.159558148099972,25.07332664256813
FSM,2018-12,36159,6,18486,8321210.765734266,5.57748063742046,29.574527349700837
FSM,2019-01,38703,4,20243,9646638.436538462,5.603001180327626,30.080129239536433
FSM,2019-02,34028,3,16720,11352821.097560976,4.2061575872811945,15.936972860426927
FSM,2019-03,37000,4,20477,10702038.425974024,5.285426862287463,26.883715162787286
FSM,2019-04,28631,5,14228,6269617.9368650215,4.909056480367003,22.401261422389826
FSM,2019-05,25723,8,11690,5328196.648492907,4.567342978138423,18.94302388232264
FSM,2019-06,20127,6,9289,3702601.8403846156,4.07379345665029,14.90881670494738
FSM,2019-07,31321,7,14206,6195803.295875198,5.270766279962389,25.880209488694927
FSM,2019-08,39722,6,18141,10032813.737839218,5.324428188632821,26.4188147119554
FSM,2019-09,36868,5,16875,12252061.528282827,4.407273389706858,17.467147751089087
FSM,2019-10,42335,7,19076,11546889.649726778,5.224454742231751,25.37876956372107
FSM,2019-11,43134,4,20249,14725641.663529407,4.733824061356044,20.51021078387153
FSM,2019-12,42232,5,20000,11972610.182148043,4.792640160124128,21.877633929941585
FSM,2020-01,37059,3,17074,9317686.586885246,5.228659221594929,25.4048249356646
FSM,2020-02,34091,5,16339,8078032.880134682,4.964553897595231,23.045823981405665
FSM,2020-03,40641,4,18293,9333239.594711538,5.325655619557949,26.82226309707585
KHM,2017-07,4782,8,2186,250477.2137931034,3.481001318554103,10.452738054501834
KHM,2017-08,12180,9,5823,1058683.9166666665,4.722966747357341,20.98293529512776
KHM,2017-09,19639,7,10768,3326302.885858586,4.873220382045612,23.17421657811801
KHM,2017-10,8130,8,4470,674822.5376955902,4.433565602176156,18.84993468669656
KHM,2018-07,12951,10,6885,1073411.8612395928,5.772043112834029,33.903442531061884
KHM,2018-08,10824,11,5588,795486.0139372824,5.338368491541347,28.993103191777312
KHM,2018-09,15602,13,7656,1179386.5087082733,6.098555038683123,38.463656461986126
KHM,2018-10,26029,11,13263,2607824.844874804,7.2911684738443725,55.26884704494767
KHM,2018-11,32568,12,16020,4167726.744055943,6.876758165176918,49.34244976500152
KHM,2018-12,57192,11,26748,11240848.318012418,6.836087180001072,49.719284102947
KHM,2019-01,55639,10,25746,9446514.038794536,7.174093414474015,55.05751320484168
KHM,2019-02,46859,10,24305,8191886.14456596,7.576441206456066,59.718594437422105
KHM,2019-03,45426,10,22356,7790145.700767264,7.023427607184548,51.58987963995297
KHM,2019-04,41501,11,19336,6211657.483682983,6.64055054351244,46.70626258391818
KHM,2019-05,38068,10,19747,7222172.872807018,6.48603387169632,43.229274545209776
KHM,2019-06,29594,12,15535,4197584.792090396,6.797812261315858,47.133060329297564
KHM,2019-07,47372,13,25510,9952642.88849868,7.341461826678278,55.00437037834873
KHM,2019-08,52022,12,26961,10257789.399279278,7.549613042751371,59.024206122469266
KHM,2019-09,43511,14,17894,5135038.924687012,6.466924889843022,45.69309056088322
KHM,2019-10,52036,14,23456,8520708.17585513,6.865631000519933,50.31430174336863
KHM,2019-11,49622,11,23182,8182133.539123629,6.978247374939786,51.72240674728435
KHM,2019-12,47180,11,21597,7445060.682092555,6.671085665772751,47.54776484883146
KHM,2020-01,43610,11,18331,5649270.234441603,6.315867086069013,43.27625622177978
KHM,2020-02,48566,11,23230,8255097.858372456,6.9764002761883255,51.448086498322
KHM,2020-03,53015,10,26974,11796755.115384616,6.985145069915955,50.426687268628456
PNG,2017-08,2248,6,1766,203258.40952380942,3.3797677278395604,9.645696671595385
PNG,2017-09,3762,9,2592,216381.5698924731,5.070985553827265,24.417370957782573
PNG,2017-10,1640,7,1159,60602.545454545456,4.153085764596936,15.794653138961475
PNG,2018-07,23208,10,8832,1082559.7632698766,6.564234093081448,48.40210690923668
PNG,2018-08,19385,11,7806,806209.7452528026,6.990808575519272,53.98036161846568
PNG,2018-09,30114,10,12799,2061708.5360824738,7.2703592745061485,57.95334923563714
PNG,2018-10,50817,10,19584,4916065.770631068,6.909937604426454,53.07197204731501
PNG,2018-11,63550,10,27604,8544901.86228179,7.8334854618928444,67.31973262051447
PNG,2018-12,105938,13,45253,23165398.702246185,7.782183003228441,66.54639820284756
PNG,2019-01,106688,9,47485,26728391.218613878,7.628825975274788,63.55887086880894
PNG,2019-02,102600,9,46191,25397558.95631916,7.624505228664529,63.02499153289608
PNG,2019-03,100691,11,47155,23658315.75330629,8.346304703247077,75.07054546208387
PNG,2019-04,82258,8,39326,17874550.75283446,7.954347508421554,68.28055171007658
PNG,2019-05,75139,9,32942,12222394.444895081,7.796256802563231,66.78184677867033
PNG,2019-06,57871,9,23640,6715951.453976851,7.316874293465172,59.76953518374389
PNG,2019-07,96782,9,43134,19753199.858108107,8.098811040542907,72.1068733678588
PNG,2019-08,113300,10,53598,28737152.427586213,8.549400025902134,79.1586997276461
PNG,2019-09,100838,10,46006,22567250.527420197,8.273014183847218,74.4342089808431
PNG,2019-10,112220,10,47640,24230864.26898329,7.985109764388278,70.83053149614607
PNG,2019-11,110608,9,48768,23412993.88650137,8.399439490586389,78.05852277657763
PNG,2019-12,115065,9,49442,24336224.2447479,8.308391055492697,76.6896694009533
PNG,2020-01,102569,11,45140,20880890.748408634,8.312148366233753,75.93582989491398
PNG,2020-02,99765,9,45292,20401084.0416042,8.530393108189163,79.54536372077224
PNG,2020-03,110251,10,47138,21454658.92379081,8.520029363007156,80.29014960167568
MUS,2018-07,16733,6,12573,2445883.9052884625,7.689119267059611,58.025900493474275
MUS,2018-08,13799,6,9868,1706892.7468239567,7.095430217021289,49.707880208118524
MUS,2018-09,20451,6,15015,4310585.078374457,6.797301310587872,45.322930648487606
MUS,2018-10,32762,6,24527,7429086.745558564,8.624281284181068,73.74957391435085
MUS,2018-11,155204,7,113522,176073508.7538739,8.089328584402047,65.20779193892412
MUS,2018-12,380760,7,277521,1000325682.849151,8.378321986043677,69.64807278623458
MUS,2019-01,396832,7,293884,1102673925.0019472,8.495059478992264,71.3560450085425
MUS,2019-02,437932,6,322661,1405537187.7884686,8.215402349216482,66.85704725907291
MUS,2019-03,472704,6,350120,1763299724.217706,7.89336906923354,61.8809063121158
MUS,2019-04,340470,6,266689,964678054.3258054,8.285770923206345,67.40697570362703
MUS,2019-05,405698,6,327665,1456363807.532025,8.298739155739067,67.54450656779976
MUS,2019-06,280873,6,230889,762331004.0788821,8.097093041005294,64.03087996515443
MUS,2019-07,472079,6,345461,1555287059.3472896,8.265265100192561,68.35373550488093
MUS,2019-08,516827,6,416386,2121776990.3530571,8.764662555139836,75.51249940774092
MUS,2019-09,468249,6,385104,1856855259.645412,8.68261746184675,73.91114018485331
MUS,2019-10,544325,6,450765,2544527683.401108,8.68299483229632,73.91374206178432
MUS,2019-11,480271,6,377255,1708891607.6745553,8.802945093636957,76.56584725451152
MUS,2019-12,479322,6,353234,1666864975.0757895,8.243622685587,67.45312483566389
MUS,2020-01,389652,7,310003,1269476817.2,8.408944127009518,69.43424156650217
MUS,2020-02,464337,7,369843,1696667765.0749998,8.688405611623134,74.27760792390492
MUS,2020-03,433080,6,333287,1401345704.5316455,8.561840181322848,72.43843260410004
MMR,2017-04,3523,7,1848,138657.50189393936,3.9491880266688297,14.492157779727833
MMR,2017-05,8034,5,4904,698579.464102564,4.95122218888407,24.16636202540645
MMR,2017-06,10382,5,5666,769905.681749623,5.373125484106815,28.971400992408572
MMR,2017-07,11555,6,6458,1069367.9693877548,5.213973097407099,26.76548943985596
MMR,2017-08,6949,6,4190,533692.7827260459,4.791560773275439,22.525885916495007
MMR,2017-09,23215,4,15626,5208402.800527903,6.0380286244636165,36.619865011237216
MMR,2017-10,6718,6,3661,403980.5475687103,4.721155230500263,21.605159048644794
MMR,2018-07,14898,7,7537,880148.6875951296,6.851051971394174,49.87460371064786
MMR,2018-08,12555,7,6315,661665.9374451275,6.612310413809379,46.19750366656112
MMR,2018-09,18965,9,9597,1387055.6580895963,7.030693952310781,52.21340235094708
MMR,2018-10,31999,9,15110,3285986.1256085695,7.065064680280355,53.55951577851509
MMR,2018-11,45387,7,24150,7268566.34469697,7.908796161472066,65.85769280746699
MMR,2018-12,97492,7,50451,33158854.60929519,7.489807365355847,59.76529094791104
MMR,2019-01,99694,8,48976,35817324.779904306,6.923254715078243,51.183809937732946
MMR,2019-02,87500,8,47209,29362016.41580959,7.69897134061484,62.17168469513541
MMR,2019-03,84885,7,46878,25699191.150070127,8.261453984763756,71.46340507610121
MMR,2019-04,57514,9,32410,14291007.896786757,7.695846494716493,61.24041316054627
MMR,2019-05,56225,9,33638,16274637.665525122,7.611348028397129,59.11153166973465
MMR,2019-06,48476,8,30942,13214685.905225225,7.9076241375565,63.11315429143609
MMR,2019-07,67078,9,38190,20019570.887218047,7.737605155675851,61.58550232126858
MMR,2019-08,76778,8,40265,22257731.1386076,7.4914564916616095,58.96819561897484
MMR,2019-09,88038,8,44611,28428897.214556966,7.156117852711446,54.37737258946255
MMR,2019-10,91208,8,39586,24070981.179009195,6.551875226077108,45.13795193584909
MMR,2019-11,86130,9,42374,27573176.810810804,6.8667329538497786,49.77539472194983
MMR,2019-12,97844,10,50104,34967332.0746763,7.292093800342448,56.15615319490219
MMR,2020-01,85710,10,44339,25545071.207282916,7.704583251936075,62.40665771506889
MMR,2020-02,67203,11,40404,20729831.164257754,8.203522591493622,68.46285799910771
MMR,2020-03,90201,10,52358,28697293.51366339,8.991548193393935,83.18170225987194
PHL,2017-04,151965,3,60294,57728383.837560296,7.109218167460093,50.1255207148526
PHL,2017-05,268696,3,109685,152525467.25802085,7.818204178113677,61.15387159842949
PHL,2017-06,397198,3,160171,279341231.2879658,8.501890453713456,72.58836829388304
PHL,2017-07,399504,3,216671,381118287.9323672,9.267696788104862,92.14635473879456
PHL,2017-08,163882,3,94514,91762119.04173672,8.37827439745429,74.8440997740054
PHL,2017-09,297020,3,172436,217945238.22697464,10.013445753225964,107.50778432335169
PHL,2017-10,130325,3,73226,57421914.14696509,8.113659955346852,70.2290258782924
PHL,2017-11,3331,6,2888,230336.0277777778,5.720745750038379,30.828032859905136
PHL,2017-12,3398,7,2919,241738.61008403363,5.636046287547695,29.85552132169132
PHL,2018-01,3166,4,2758,251640.3264367816,5.177736832342369,24.88606717503723
PHL,2018-02,2531,4,2068,147821.7068965517,4.9649935400874,23.060123823272153
PHL,2018-03,2933,6,2392,178748.87802419355,5.274027992879471,26.18482430030469
PHL,2018-04,1570,5,1312,58889.90886699507,5.053597385795582,23.703108866302326
PHL,2018-05,3073,4,2640,204129.2736185383,5.521603863186696,28.66350215985686
PHL,2018-06,1754,5,1524,82336.75661375662,4.973924382984909,22.84030752598739
PHL,2018-07,145116,5,58130,42000301.62425933,7.451827452268281,55.87529230047831
PHL,2018-08,130542,5,51900,35552919.25699301,7.252139794189962,52.79786529198468
PHL,2018-09,186087,5,73770,69029623.99311258,7.433936105853124,55.49174157727255
PHL,2018-10,303122,5,121997,151161167.2690663,8.300695376252843,69.92041419662037
PHL,2018-11,335680,5,126181,175432811.77745938,8.203869250797867,67.26381739365883
PHL,2018-12,467832,5,162940,296120257.27850324,8.630423760387359,74.01327845476631
PHL,2019-01,507157,5,164391,378039683.75163174,7.936506381931683,61.2586205510101
PHL,2019-02,469537,4,152801,337931893.3622425,7.721679050927641,57.776171300142494
PHL,2019-03,471930,5,156119,326320834.7180433,7.946859888064114,61.40823285927142
PHL,2019-04,385870,5,128003,242586771.55652896,7.55564286652753,55.48830987650023
PHL,2019-05,390502,4,130670,261182387.46776742,7.41810657521681,53.48143785309072
PHL,2019-06,294597,4,101133,148604332.9231117,7.453336429026125,54.26915568350957
PHL,2019-07,445901,5,151143,317594708.8563233,7.714569725807575,58.23161682806205
PHL,2019-08,488346,5,167968,336500569.6846964,8.237319935621034,66.82980752145433
PHL,2019-09,470669,5,160037,345166041.11497843,7.676392376944793,57.694467710909116
PHL,2019-10,502567,5,168893,354855755.4733332,8.074128515081197,63.903118004456786
PHL,2019-11,513673,5,174935,395514118.77952266,7.807890480272449,59.59188422784783
PHL,2019-12,479591,5,163649,332693657.1892676,8.014643773203362,62.9597735693618
PHL,2020-01,478679,5,171123,352495305.4278698,7.825855007750392,60.28932334565665
PHL,2020-02,451806,5,154339,320042211.59664804,7.627826315802349,56.79899958846522
PHL,2020-03,536327,5,185052,405968352.6442819,8.0385751219986,63.4180264802487
IDN,2017-04,157447,3,127554,121879564.18795618,11.125242757173684,124.39346087574951
IDN,2017-05,296471,3,235621,309498741.8707643,12.849695947462052,167.41865690003397
IDN,2017-06,413318,3,340033,597360835.1129572,13.499764801663268,183.58576882991963
IDN,2017-07,439890,3,357926,613288620.6606117,14.016757018227327,198.2562070985345
IDN,2017-08,196804,3,159762,156566604.1660775,12.34697176544603,153.4570840010635
IDN,2017-09,360101,3,293280,447094899.71356046,13.44431150783551,182.21307107959132
IDN,2017-10,160080,3,130494,105552624.11308202,12.2970704026406,152.05476109843494
IDN,2018-07,180658,3,138699,106176772.09341222,12.899613538376117,168.8884785512881
IDN,2018-08,150598,3,115602,77478734.13232061,12.57696513475383,160.47253132483038
IDN,2018-09,231162,3,180216,164432442.73688784,13.53046125027143,185.51551571806402
IDN,2018-10,385858,3,303364,429190353.1077745,14.134079103234502,202.34460298068439
IDN,2018-11,416795,3,326729,495862709.7242061,14.157186775091134,203.0670186370669
IDN,2018-12,533168,3,420040,778941072.6459044,14.511288661880839,213.61380666053242
IDN,2019-01,541344,3,426851,761064059.6670288,14.940667464535354,226.3945435983588
IDN,2019-02,493264,3,397190,663443496.731161,14.953627967833807,226.08405181142916
IDN,2019-03,480529,3,381658,612119172.1688526,14.918881442157856,225.47486867998103
IDN,2019-04,391159,3,313000,451309568.8815497,14.26152866614249,205.6356753614822
IDN,2019-05,389918,3,314173,455499613.12526995,14.279019331739528,205.82729683609372
IDN,2019-06,288502,3,230409,248614829.3784508,14.158684652782423,202.49213748592967
IDN,2019-07,446003,3,349671,534829922.16680485,14.58598565355649,215.78511951446657
IDN,2019-08,472775,3,366635,628222853.3504748,14.04942063657149,200.59492888955114
IDN,2019-09,470894,3,368270,603059720.1767057,14.427258531283309,211.45129484521647
IDN,2019-10,487942,3,386117,625944070.5032786,14.934463182554559,225.8548223042836
IDN,2019-11,481909,3,374540,608686239.9023944,14.596643434123811,216.61433227477363
IDN,2019-12,461514,3,351485,512038690.3773478,14.864248459777896,225.4768104371883
IDN,2020-01,428069,3,332705,481324437.59771997,14.601523871242593,216.554979690884
IDN,2020-02,398705,3,308404,417277315.7096827,14.529472801786769,214.46859309392485
IDN,2020-03,452820,3,352559,567584337.8256834,14.271026537289218,206.48331376613032
VNM,2017-04,25318,5,13608,4374979.071887785,5.472780116850674,29.22418086140764
VNM,2017-05,55637,4,25698,17815667.999804385,5.725566541026331,30.866397756455022
VNM,2017-06,72512,4,40052,30778335.639839035,6.13486152044522,37.37068877618663
VNM,2017-07,170606,4,109384,144887431.67557338,8.019129030315495,66.0040766597923
VNM,2017-08,94799,3,59302,49703238.735567704,7.339533380960613,54.9484661999583
VNM,2017-09,164397,3,102105,127913427.23485154,7.887590375570243,63.62730156767414
VNM,2017-10,66039,3,39256,24504253.93611111,6.824744363119385,47.00043882036813
VNM,2018-07,61727,7,24590,10230307.712199314,6.340165552736517,40.82567052498182
VNM,2018-08,49592,9,19800,6718457.976110846,6.1994356319855894,39.39230049725051
VNM,2018-09,79629,9,30261,13552332.037135279,6.883316135486834,48.2338792798303
VNM,2018-10,129587,8,49944,30536221.042473294,7.53367049521222,58.437057122614
VNM,2018-11,148498,9,53479,37324212.68634605,7.297915647252946,54.855266286817425
VNM,2018-12,226118,11,79368,83525676.38144806,7.221607589700749,53.859215182783764
VNM,2019-01,241961,11,85797,98395096.46207514,7.124420549172228,52.58029626736457
VNM,2019-02,193959,11,61096,45162824.13783756,6.782150086753401,50.61616675715253
VNM,2019-03,185960,11,61074,48421489.11547525,6.945201922432372,51.12231477836139
VNM,2019-04,156749,9,57281,40910610.542949334,7.39969495987998,56.72535966156338
VNM,2019-05,149187,9,58229,44272363.03085399,7.061942183709278,52.25989580363649
VNM,2019-06,111660,9,37224,22696364.619428564,6.863329027699198,47.82431480084712
VNM,2019-07,174835,9,65325,52646999.82504246,7.614386847728332,59.42425235285437
VNM,2019-08,182544,10,64424,55376963.46069652,7.1692755189822295,53.122696643247345
VNM,2019-09,167932,10,50423,43412335.78718507,6.638055000577822,45.30131640348534
VNM,2019-10,184962,12,56850,42428707.29045602,6.9569738883288705,51.1011713931687
VNM,2019-11,172341,12,57554,41378393.37838337,6.787417946364349,50.39520133945132
VNM,2019-12,157119,12,56838,40190439.71371597,6.926580989017723,52.5504185287621
VNM,2020-01,167911,11,60749,41982896.02402358,7.505884903446144,59.722469935115534
VNM,2020-02,172536,10,57839,52878157.439316854,7.055752527500603,50.39484494866222
VNM,2020-03,202986,11,66731,58485216.70128246,7.04577466077111,51.919966047114954
KIR,2018-07,1902,8,781,30885.79487179487,3.17512183982177,9.285353942183011
